date,GDP Growth,CPI,Unemployment Rate,Retail sales,Net Export Growth,10-Year Government Bond Rate,Saving Rate of People,New Home Sales,FED Fund Rate,S&P 500,Gold,Brent,DXY,PMI - 50,IIP Growth (%)
1999-10-01,6.7,0.178677784395466,4.1,0.0019153761578436313,6.654585416160955,6.11,4.0,0.05419465038800148,5.2,1,0.1505142854601624,-8.35475702704417,0.526317004427447,1,1.2795858652042469
1999-11-01,1.5,0.0594530321046454,4.1,0.011948135904855344,6.857835777351147,6.03,4.1,-0.010374732825551704,5.42,-1,-2.882043853549197,8.608886769911434,2.9149042102335034,1,0.5338375932886441
1999-12-01,1.5,0.2609913057466027,4.0,0.018316681024475135,6.857835777351147,6.28,3.7,0.011520864756174191,5.3,1,-0.9331327428884305,5.913052322682246,-0.11772786604517319,1,0.7995345598152293
2000-01-01,1.5,0.297088532382659,4.0,-0.006763276676846091,6.581278322698899,6.66,4.5,0.0,5.45,-1,-1.5748356968139168,3.4871309909937245,3.1500188985764357,1,-0.07564627278132674
2000-02-01,7.5,0.5924170616113771,4.1,0.014724446865187351,6.857835777351147,6.52,4.0,-0.019665179697860146,5.73,1,3.022637614879231,7.847161544149531,0.7486412600958635,1,0.3449324575644619
2000-03-01,7.5,0.8244994110718371,4.0,0.011593442864605608,6.857835777351147,6.26,3.8,0.0501243871825686,5.85,1,-4.594002024556327,-12.578039761488407,-0.4542021434501009,1,0.39084432185512163
2000-04-01,7.5,0.058411214953279,3.8,-0.015180487696586926,6.573041695024386,5.99,4.3,-0.06780310335136273,6.02,-1,-2.0014058561200794,-3.617328216355004,4.361021308013843,1,0.6330158661207674
2000-05-01,0.4,0.116754232340923,4.0,0.0012830913934937117,6.857835777351147,6.44,4.3,0.01884625862483172,6.27,1,-0.5314774720634291,16.975513778608992,-1.2792572116560892,1,0.29007434234169516
2000-06-01,0.4,0.524781341107882,4.0,0.007444749664832274,6.857835777351147,6.1,4.3,-0.07761469696293177,6.53,1,6.208927279795354,7.680403677893502,-1.7627323476014434,1,0.07220123376951992
2000-07-01,0.4,0.23201856148492,4.0,-0.002900824666426035,6.528216656076694,6.05,4.7,0.11202176067473152,6.54,-1,-4.333929235667787,-12.677822907923566,2.559622298587182,1,-0.17687829697919932
2000-08-01,2.4,0.2609913057466027,4.1,0.0010558192010753577,6.857835777351147,5.83,4.8,-0.044964346517676404,6.5,1,0.21617734954540024,16.370648994313964,2.6913104477957894,1,-0.26530284702377394
2000-09-01,2.4,0.5208333333333119,3.9,0.016822507435761063,6.857835777351147,5.8,4.1,0.0727593542824283,6.52,-1,-1.3041300570590684,-6.109762143108714,0.575604865755339,1,0.42304327634434813
2000-10-01,2.4,0.1727115716753109,3.9,-0.002239957652377291,6.502341669547893,5.74,4.3,0.022765210773012426,6.51,1,-3.3744395572200667,3.036536930188325,2.958023410429555,1,-0.3685631843342807
2000-11-01,-1.3,0.0574712643678088,3.9,-0.0032480008877916132,6.857835777351147,5.72,4.3,-0.05848329337509169,6.51,-1,1.9791534734296983,3.5763709284570897,-1.2161088251111316,1,0.02202072538859401
2000-12-01,-1.3,-0.0574382538770748,3.9,-0.0008626001767154445,6.857835777351147,5.24,4.1,0.11068721267491431,6.4,1,0.6633523495633877,-28.93564135712755,-5.054456582145021,1,-0.3396272841472703
2001-01-01,-1.3,0.632183908045972,4.2,0.010973290185957552,6.515291782425905,5.16,4.5,-0.04899364366957456,5.98,1,-2.378852186272228,11.054187439982382,0.8724155660338425,1,-0.49260550301746253
2001-02-01,2.5,0.39977155910909,4.2,-0.00021879208920742767,6.857835777351147,5.1,4.6,0.02843793532053341,5.49,-1,0.4878058453432773,-4.174452544746737,1.3391652968432441,1,-0.6591519499231646
2001-03-01,2.5,0.2275312855517489,4.3,-0.008367857797286112,6.857835777351147,4.89,4.9,-0.02523793258986265,5.31,1,-3.5044530713121373,-3.299842233875349,4.67431850883845,1,-0.24823328232099762
2001-04-01,2.5,0.3972758229285,4.4,0.01564118899037101,6.570923577761266,5.14,4.8,-0.032470385030784046,4.8,1,2.3372711462283298,11.984683467505574,-1.3812255788804106,1,-0.3515322567360535
2001-05-01,-1.6,0.4522328999434579,4.3,0.002447076113000742,6.857835777351147,5.39,4.3,-0.026757449169549304,4.21,-1,0.6793760797405292,5.068357107543794,2.819247313985528,1,-0.526458478439118
2001-06-01,-1.6,0.16882386043895,4.5,-0.0038975163994291124,6.857835777351147,5.28,4.2,-0.0033955890011381604,3.97,-1,1.8632922153560338,-11.778303565638351,0.3353738366048834,1,-0.5313497457919203
2001-07-01,-1.6,-0.2808988764044881,4.6,-0.0032041177250106993,6.561610412945142,5.24,5.4,-0.0022701485345391855,3.77,1,-1.5628225057296858,-5.477043370136401,-1.935407971248973,1,-0.6080344304090657
2001-08-01,1.1,0.2609913057466027,4.9,0.006806737433850477,6.857835777351147,4.97,6.5,-0.01603699890981696,3.65,-1,2.8649958805119033,6.73444229519526,-3.261347153076071,1,-0.08763357957398688
2001-09-01,1.1,0.450704225352114,5.0,-0.019118173957891952,6.857835777351147,4.73,6.9,-0.015125361070755992,3.07,-1,6.643859168185467,-12.70075792185224,-0.008817175864284437,1,-0.5407315185571582
2001-10-01,1.1,-0.33651149747618,5.3,0.06470965005918385,6.562946792178419,4.57,2.9,0.02088242936082368,2.49,1,-4.74866662659879,-13.267191685180398,1.2704424608911478,1,-0.30425746180711144
2001-11-01,3.4,-0.168823860438935,5.5,-0.025545916728721956,6.857835777351147,4.65,3.4,0.0590700947891814,2.09,1,-1.8951925415866866,-6.228284421390626,1.0996257821515947,1,-0.5871833186094522
2001-12-01,3.4,-0.394588500563707,5.7,-0.011933934658824486,6.857835777351147,5.09,3.7,0.057819570888826236,1.82,-1,1.6445658439807196,3.893934570563842,0.5324643291340313,1,-0.03891404774366558
2002-01-01,3.4,0.2263723825693279,5.7,-0.0006946244459174862,6.538371345444921,5.04,5.6,-0.10660973505825826,1.73,-1,1.2822971784314958,-3.68516622751545,2.9205316767156058,1,0.6961724176397066
2002-02-01,2.5,0.395256916996071,5.7,0.00543829454043726,6.857835777351147,4.91,5.4,0.07443259478276974,1.74,-1,4.836031220888329,10.624646302796705,-0.877308547108129,1,-0.0063303015710336474
2002-03-01,2.5,0.562429696287966,5.7,-0.0027822879065904915,6.857835777351147,5.28,5.5,-0.0267252677521696,1.73,1,2.0361184052960493,19.490033900081496,-0.45420214345008975,1,0.7559536863905647
2002-04-01,2.5,0.559284116331084,5.9,0.01595231832039598,6.4766415389427054,5.21,5.4,0.01398624197473987,1.75,-1,1.8982733317951468,2.099714475493575,-2.9342167472165586,1,0.47595271888833945
2002-05-01,1.6,0.2609913057466027,5.8,-0.01353143075633253,6.857835777351147,5.16,6.1,0.04389419355722535,1.75,1,5.7023320693018515,-7.93818003181288,-2.9781936779138225,1,0.42891903692543476
2002-06-01,1.6,0.0556173526140231,5.8,0.008460308044948909,6.857835777351147,4.93,6.1,-0.02170627858186306,1.75,-1,-3.7757995359153833,4.518058022981563,-5.2324710273777795,1,0.8214840084149744
2002-07-01,1.6,0.111172873818774,5.8,0.010430085016610994,6.446506811213557,4.65,5.3,-0.0010454784015529453,1.73,-1,-3.5278739413069187,-0.5488057678775069,1.217699572445669,1,-0.033085705210766925
2002-08-01,0.5,0.333148250971684,5.7,0.007769727013207448,6.857835777351147,4.26,5.2,0.0589002710997272,1.74,1,2.985780777057741,7.677176163526095,-0.4011386506851571,1,-0.1027099541501042
2002-09-01,0.5,0.16602102933039,5.7,-0.014594276863767049,6.857835777351147,3.87,5.8,0.029156584291455487,1.75,-1,3.394951215625465,4.5543267136177095,-0.10287585662987389,1,0.09585811232406538
2002-10-01,0.5,0.165745856353599,5.7,0.004034705275770916,6.366049396902665,3.94,5.6,-0.03707741778289948,1.75,1,-1.808875143371163,-11.13688678739409,-0.21544666663521583,1,-0.26313669979136645
2002-11-01,2.1,0.2609913057466027,5.9,0.00656733162716553,6.857835777351147,4.05,5.6,0.017734454939768475,1.34,-1,0.12580596092376797,-2.2013467537178832,-0.2441086556281744,1,0.5485692287950705
2002-12-01,2.1,-0.220628792057364,6.0,0.008414363202469275,6.857835777351147,4.03,5.3,0.02316705928153438,1.24,-1,8.982317793587438,13.024699056778601,-4.351644664135671,1,-0.5545977928306023
2003-01-01,2.1,0.442233278054161,5.8,0.004416202155253713,6.314963710418258,4.05,5.3,-0.04788408623243396,1.24,1,5.614431620005029,8.170539678516263,-1.9231361927887534,1,0.8256389491827498
2003-02-01,3.6,0.770500825536602,5.9,-0.013918695409084957,6.857835777351147,3.9,5.2,-0.06513930217096149,1.26,1,-5.070017667917717,5.291577167136836,-0.20038079042257106,1,0.12464764546522566
2003-03-01,3.6,0.600764609502999,5.9,0.017559839240526877,6.857835777351147,3.81,4.9,0.06513930217096145,1.25,1,-3.637293594613321,-18.76421821335592,-0.8358979131320906,1,-0.2738615130875921
2003-04-01,3.6,-0.2171552660151869,6.0,-0.0024496358915174674,6.324670741730068,3.96,5.0,0.012929071198857374,1.26,1,0.3254440742238876,-13.785059870719273,-1.7239168194001397,1,-0.6258200495381394
2003-05-01,6.8,-0.163220892274219,6.1,0.002736441970398006,6.857835777351147,3.57,5.3,0.06317890162153167,1.26,-1,7.3717575896567435,10.569829644131143,-4.095490454250943,1,-0.03439082351093248
2003-06-01,6.8,0.108991825613079,6.3,0.01079139920974899,6.857835777351147,3.33,5.1,0.10136367062897367,1.22,-1,-5.079519113994192,7.3592207385308726,1.5317818914573518,1,0.13230088495574943
2003-07-01,6.8,0.1088731627653789,6.2,0.010362442963933205,6.326238914593377,3.98,5.9,-0.02117825870974378,1.01,1,2.269094856798515,0.14109349783349007,2.2545574509469613,1,0.5162417863092683
2003-08-01,4.7,0.380641653072316,6.1,0.016581987525259998,6.857835777351147,4.45,5.7,0.03201621389895835,1.03,1,5.810649287575577,3.871897400642472,1.2411052174404655,1,-0.21277788340959836
2003-09-01,4.7,0.3250270855904669,6.1,-0.006113337013353291,6.857835777351147,4.27,4.9,-0.06420690117101029,1.01,-1,2.5760394091981476,-6.587319688512173,-5.500207877260265,1,0.6482857215235116
2003-10-01,4.7,-0.107991360691145,6.0,-0.0036807727944172313,6.317796256218361,4.29,5.0,0.01142869582362285,1.01,1,-0.28586298052970427,0.32543872512297506,-0.1293242986580041,1,0.13459995907285638
2003-11-01,2.3,-0.2702702702702639,5.8,0.012124008839470766,6.857835777351147,4.3,5.0,-0.04560468376320465,1.0,-1,3.5535436284748596,2.6715747379047055,-2.7330078805725355,1,0.6793078840586553
2003-12-01,2.3,-0.108401084010841,5.7,-0.0036367572968101333,6.857835777351147,4.27,5.0,0.03240607597312348,0.98,1,4.25334514075365,5.869989259862988,-3.737381061818046,1,0.05069116920755068
2004-01-01,2.3,0.48833423765599,5.7,0.005990343229667595,6.238459381584437,4.15,4.6,0.03138880185013894,1.0,-1,-3.1791404571247526,-3.3364510076330234,0.3216175526705163,1,0.16664279855751474
2004-02-01,3.1,0.5399568034557121,5.6,0.0068928343127685,6.857835777351147,4.08,4.6,-0.005163522660049269,1.01,-1,-1.5777938128491975,9.941415273270678,0.12606729077824114,1,0.6202965986040754
2004-03-01,3.1,0.644468313641263,5.8,0.01756835279419509,6.857835777351147,3.83,4.5,0.09617262056498341,1.0,-1,7.370219935386762,-2.2592740058163057,0.3430142855556042,1,-0.3904219075452575
2004-04-01,3.1,0.320170757737461,5.6,-0.010786495962536426,6.132232505018907,4.35,4.9,-0.07314388434706441,1.0,-1,-9.771663731194295,9.007449002630894,3.2233685129592544,1,0.3878457003051894
2004-05-01,3.8,0.585106382978719,5.6,0.017240606899554912,6.857835777351147,4.72,4.8,0.045331205646936414,1.0,1,2.2498712014229807,5.912219716722725,-1.761668928800613,1,0.7414767314310566
2004-06-01,3.8,0.317292437863566,5.6,-0.012638947149306084,6.857835777351147,4.73,5.4,-0.05040306774489674,1.03,1,-0.329197562425763,-5.854231892540549,-0.11254925217345915,1,-0.7687170418178346
2004-07-01,3.8,-0.158144438587237,5.5,0.011337012730337553,6.0529640801955535,4.5,4.7,-0.0811732900438225,1.26,-1,-0.8149796795527295,14.866984896716826,1.2978477092990532,1,0.7377367816327141
2004-08-01,4.1,0.0527983104540587,5.4,0.001342690539054178,6.857835777351147,4.28,4.7,0.0769269991623715,1.43,1,4.6955810051419276,-1.0547561370657,-1.140314200856452,1,0.08540868966606663
2004-09-01,4.1,0.211081794195252,5.4,0.017379148491356865,6.857835777351147,4.13,4.1,0.03265254504118413,1.61,1,2.028810076789374,15.778672019356039,-1.781001077254712,1,0.11235703048484424
2004-10-01,4.1,0.526592943654557,5.5,0.006666599234993313,5.9341214103254485,4.1,3.9,0.07228234813735016,1.76,1,2.4328077477958363,5.454371969663603,-2.856010229873124,1,0.8899528779445998
2004-11-01,4.5,0.0523834468308086,5.4,0.0033487357440988358,6.857835777351147,4.19,3.4,-0.10153641921942283,1.93,1,5.094905126682542,-7.347996949547109,-3.707015951001966,1,0.2453222233383956
2004-12-01,4.5,-0.366492146596853,5.4,0.012241895466527918,6.857835777351147,4.23,6.2,0.05205636195605313,2.16,-1,-2.8110688386352547,-11.761825028895116,-1.1926126478136643,1,0.7805783663760613
2005-01-01,4.5,0.2101944298475959,5.3,-0.009622067364062096,5.943819851638712,4.22,2.7,-0.031904546518745226,2.28,-1,-3.681967504340821,12.658692027171165,3.3089017990228995,1,0.3527263021828153
2005-02-01,2.0,0.576822233875206,5.4,0.013087253565660187,6.857835777351147,4.17,2.3,0.09205543674263564,2.5,1,3.041306349533931,8.632153399231724,-1.2765105897092837,1,0.7221639887983189
2005-03-01,2.0,0.782064650677772,5.2,0.0016651494155880099,6.857835777351147,4.5,2.5,0.006800177319064641,2.63,-1,-1.689855026724279,8.111776191373146,1.8611331460718818,1,-0.14124337662794195
2005-04-01,2.0,0.672529746508014,5.2,0.00895906100460231,5.9157545231234785,4.34,2.1,-0.052562330090855446,2.79,-1,1.4025150209672672,-6.075126457465306,0.4391959104437905,1,0.2076020511331489
2005-05-01,3.2,-0.1027749229187949,5.1,-0.006142128219553176,6.857835777351147,4.14,2.6,0.020424904852040942,3.0,1,-4.0280206077781235,-0.7071331764108063,3.868302728556626,1,0.09354817679363414
2005-06-01,3.2,0.0514403292181004,5.0,0.027933196191784446,6.857835777351147,4.0,2.0,-0.009375068665456045,3.04,-1,4.280923375061305,9.130597273575916,1.5041278765577584,1,0.4375286249381105
2005-07-01,3.2,0.462724935732656,5.0,0.007466287395613513,5.790213961319709,4.18,1.4,0.08642250662223519,3.26,1,-1.3174812084147391,6.596562396822639,0.2914146872884561,1,-0.3176586723596886
2005-08-01,2.2,0.5117707267144339,4.9,-0.009477040213697696,6.857835777351147,4.26,2.0,-0.10144849118845956,3.5,-1,1.2485711333322669,12.120203402658035,-2.0008580232184703,1,0.3291005651607781
2005-09-01,2.2,1.22199592668025,5.0,0.0018886516309347253,6.857835777351147,4.2,2.0,-0.008803578266759522,3.62,1,7.543652725863911,-5.426618665095599,2.1909402630417576,1,-1.937043014294193
2005-10-01,2.2,0.201207243460752,5.0,0.00040985215375481264,5.6104164038467434,4.46,2.3,0.07134808079746621,3.78,-1,-0.8796298517604298,-8.855923180034265,0.6125081791981661,1,1.2224433332913565
2005-11-01,5.5,-0.8032128514056259,5.0,0.009337346665311197,6.857835777351147,4.54,2.6,-0.09575938247714749,4.0,1,5.822550840055099,-5.392380068917661,1.6516561323989376,1,1.0996349066943356
2005-12-01,5.5,-0.40485829959513,4.9,0.00023030529947915102,6.857835777351147,4.47,2.5,0.020383910009698858,4.16,-1,4.737144182511053,6.895654021844126,-0.43778115228292735,1,0.48276130853237564
2006-01-01,5.5,0.762195121951216,4.7,0.028171276756167186,5.660269362324455,4.42,3.0,-0.05388788124110068,4.29,1,9.566179724817248,11.23048120082001,-2.453906509453919,1,0.1579017742770139
2006-02-01,1.0,0.20171457387795,4.8,-0.007373245750653221,6.857835777351147,4.57,3.2,-0.10120486177405864,4.49,-1,-1.3003854347556663,-6.624730967880948,1.2844315744673838,1,0.0424959491271526
2006-03-01,1.0,0.55359838953198,4.7,0.0026999992471316717,6.857835777351147,4.72,3.3,0.05053900432727318,4.59,1,3.860067068962711,6.503426934810771,-0.4225984936979524,-1,0.226752518878226
2006-04-01,1.0,0.8508508508508341,4.7,0.00493067773302993,5.648981280389931,4.99,3.1,0.0062528117971868535,4.79,1,11.446313965986532,9.529638679600055,-4.117961260189252,-1,0.2960627616465983
2006-05-01,0.6,0.496277915632743,4.6,-0.0020136481128673364,6.857835777351147,5.11,2.9,-0.03350245424456247,4.94,-1,-1.4204281507483627,-2.925126332958733,-1.6273847414922775,-1,0.02513107680586213
2006-06-01,0.6,0.1975308641975319,4.6,0.0032886342355747944,6.857835777351147,5.11,2.9,-0.011111225425070722,4.99,1,-4.65569188635606,4.308615285495447,0.5180138732127701,-1,0.3367528675661591
2006-07-01,0.6,0.295712173484489,4.7,0.0031441609977509908,5.540321925503165,5.09,2.3,-0.10701717372982404,5.24,1,3.3373686472073034,2.206466481298713,0.16426144723547564,-1,-0.06532727247026138
2006-08-01,3.5,0.196560196560197,4.7,0.004682534674434199,6.857835777351147,4.88,2.5,0.07002860436048355,5.25,1,-1.4952218756868867,-6.742580798512841,-0.2935135655762697,-1,0.43404856372968315
2006-09-01,3.5,-0.490436488474757,4.5,-0.0048078886254066195,6.857835777351147,4.72,2.4,-0.01852807756104224,5.25,1,-4.733259470671142,-11.721380268242461,1.145675379138598,-1,-0.1811785559435397
2006-10-01,3.5,-0.542138984721521,4.4,-0.0013910902785922745,5.830050888925708,4.73,2.4,-0.07668548855304755,5.25,1,1.3777294858494682,-5.680071627883247,-0.828717903010698,-1,-0.10249474424688376
2006-11-01,1.2,-0.148662041625379,4.5,0.002240403986748379,6.857835777351147,4.6,2.7,0.06380764837655586,5.25,-1,6.602110109779398,8.489156443511451,-2.817087696669622,-1,-0.026835373057088052
2006-12-01,1.2,0.148883374689833,4.4,0.012348772958499924,6.857835777351147,4.56,2.6,-0.00499751165047151,5.24,-1,-1.7592109329294934,-5.43612092188875,0.8403410796379599,-1,1.0254671466038534
2007-01-01,1.2,0.305252725470763,4.6,-0.0003134684206237289,5.825324362892374,4.76,2.4,-0.11340884884065472,5.25,1,2.5584774073330308,-5.853184114330428,1.1292839179344465,-1,-0.35749781495817423
2007-02-01,2.5,0.5350367559876621,4.5,0.0010719852817740252,6.857835777351147,4.72,2.8,-0.07333127308554963,5.26,-1,2.4423731135596634,7.53143124257495,-1.224966259883279,-1,0.964366555527274
2007-03-01,2.5,0.910569585108543,4.4,0.008621922102209273,6.857835777351147,4.56,3.0,0.006020487781583025,5.26,1,-0.8326192946032543,9.561859740419644,-0.7687725550232285,-1,0.17732925853335413
2007-04-01,2.5,0.6496162686508891,4.5,-0.002648141236226739,5.805851579559617,4.69,3.0,0.06281134014273673,5.25,1,2.1829885306087857,-0.6629858538669464,-1.8044376505911224,-1,0.6710923810052449
2007-05-01,2.3,0.61107186747047,4.4,0.012880017324305784,6.857835777351147,4.75,2.8,-0.052064968067252755,5.25,-1,-2.6813660629581864,0.5748412910864052,1.0430756320291008,-1,0.05375481307403618
2007-06-01,2.3,0.193797517660565,4.6,-0.0075228203154667885,6.857835777351147,5.1,2.7,-0.059956792607478715,5.25,-1,-1.6563367633634667,4.83421480333575,-0.46400969862944635,-1,0.027354962121250992
2007-07-01,2.3,-0.0254377207802054,4.7,0.003957888945830711,5.855329768613345,5.0,2.6,-0.01909669745645636,5.26,-1,2.2300098342450085,7.601664620510616,-1.4137551836992823,-1,-0.15680534200583907
2007-08-01,2.5,-0.183390222708711,4.6,0.004707339063948789,6.857835777351147,4.67,2.2,-0.10707578194458128,5.02,1,1.3457140880039737,-5.8250738269580715,0.025996373033425724,-1,0.1960681923202312
2007-09-01,2.5,0.275590740535893,4.7,0.0040605946201022185,6.857835777351147,4.52,2.3,-0.018773114507925,4.94,1,9.931226029605375,8.53936156867983,-3.8765815459054513,-1,0.24435981171020416
2007-10-01,2.5,0.213919132812117,4.7,0.006469244303931463,5.853193367992897,4.53,2.2,0.05804884980763416,4.76,-1,6.910045042309938,13.51878448833478,-1.6083564381629,-1,-0.2925169801104244
2007-11-01,-1.7,0.5939617873415811,4.7,0.009470347874125632,6.857835777351147,4.15,1.9,-0.1258970206128493,4.49,-1,-1.6768830301163464,-2.6498280225289053,-0.43505107078120714,-1,0.5628434761905776
2007-12-01,-1.7,-0.0670863129647814,5.0,-0.012114472111532283,6.857835777351147,4.1,2.4,-0.034924184236073956,4.24,1,6.203874944734285,6.141075919111661,0.7170834564028596,-1,0.05840532907048779
2008-01-01,-1.7,0.4970576472604689,5.0,0.002502889767967029,5.7261830315984605,3.74,2.6,0.012841267948324658,3.94,-1,10.51085947596555,-1.7629178481467964,-1.99778822378005,-1,-0.12427109284253168
2008-02-01,2.4,0.290411218495348,4.9,-0.009110332611478773,6.857835777351147,3.74,3.0,-0.05575214163519523,2.98,1,5.032640879093025,8.210110177012512,-1.9665894512526108,-1,-0.3658370639837982
2008-03-01,2.4,0.866821293098967,5.1,0.002449710993562444,6.857835777351147,3.51,2.9,-0.10292765210171885,2.61,1,-6.031021391129849,0.19960086467148783,-2.6280409630311206,-1,-0.3191334661746037
2008-04-01,2.4,0.6064778389719561,5.0,-0.00046423200626571264,5.709234253334446,3.68,2.4,0.0018674141747954624,2.28,1,-4.386448128215594,10.460250161821977,0.9798361267753822,-1,-0.685455412870084
2008-05-01,-2.1,0.8420886031756311,5.4,0.009254575755130778,6.857835777351147,3.88,6.8,-0.06155789299943332,1.98,-1,1.0147191740563553,13.754183858808775,0.5089839584867882,-1,-0.6171381385017494
2008-06-01,-2.1,1.0076996934894,5.6,0.001113634696768649,6.857835777351147,4.1,4.6,-0.03431214498877882,2.0,-1,4.294495095863664,9.011736387856219,-0.5724444909258637,-1,-0.2604520360798057
2008-07-01,-2.1,0.525101112812213,5.8,-0.0037711640144159767,5.6722574072483445,4.01,3.6,-0.020747632194248543,2.01,1,-1.2286101813126078,-12.030713677898603,1.048811865413953,-1,-0.4539774593282697
2008-08-01,-8.5,-0.3991562255641739,6.1,-0.007370350309243719,6.857835777351147,3.89,3.1,-0.0921704597996571,2.0,1,-9.512969067830475,-8.348331354337635,5.517706700790375,-1,-1.5794704051724229
2008-09-01,-8.5,-0.1383018540664549,6.1,-0.015033848190635345,6.857835777351147,3.69,3.9,-0.004608303086194219,1.81,-1,4.677428594200235,-14.993627902596696,2.636144717621638,-1,-4.385834923366705
2008-10-01,-8.5,-1.01013332845789,6.5,-0.038296751828508495,6.108291570374557,3.81,4.9,-0.09692811613322865,0.97,-1,-18.50003813234181,-40.74024016021658,7.496800327389429,-1,1.0056906119866316
2008-11-01,-4.5,-1.9152895328595805,6.8,-0.0392943806917138,6.857835777351147,3.53,6.0,-0.010230268250814922,0.39,1,12.233927082903296,-19.980354755910547,1.0270203544946765,-1,-1.3088038434472482
2008-12-01,-4.5,-1.03424738142875,7.3,-0.02162299540528817,6.857835777351147,2.42,5.8,-0.0313341561704355,0.16,1,7.532528431332924,-15.980632631780868,-6.209651372318292,-1,-2.8254899921404064
2009-01-01,-4.5,0.435241737542101,7.8,0.014463197918626797,6.487763162993393,2.52,5.9,-0.1151340274848065,0.15,-1,5.062133804793295,0.6340898035819906,5.60912555822108,-1,-2.48867330342305
2009-02-01,-0.7,0.4972933035904749,8.3,-0.004023767334075785,6.857835777351147,2.87,5.4,0.10178269430994238,0.22,-1,1.5474837860181307,1.0191999750694205,2.309205115820814,-1,-0.5977060399768197
2009-03-01,-0.7,0.24317484554154,8.7,-0.01752276457435615,6.857835777351147,2.82,5.8,-0.09289374689269633,0.18,1,-2.4678021050678636,6.028190175824499,-2.973039227360718,-1,-1.5642680691688615
2009-04-01,-0.7,0.2496368277787989,9.0,0.0048555606750320885,6.5788011107297155,2.93,6.5,-0.005917177028088507,0.15,1,-3.4469955741848515,3.139316081432695,-0.9597589608851497,-1,-0.784790832310811
2009-05-01,1.4,0.288876383417745,9.4,0.00872591202698728,6.857835777351147,3.29,7.8,0.10950621303753288,0.18,-1,9.751854385486855,25.445908496037767,-6.425649568881369,-1,-0.9869414141225774
2009-06-01,1.4,0.8589892263953359,9.5,0.01669427428439064,6.857835777351147,3.72,6.1,0.04422046847936674,0.21,-1,-5.530144098745602,5.608946665104358,0.9844512384651897,-1,-0.31668071520397634
2009-07-01,1.4,-0.158558692215323,9.5,0.0018636101807538428,6.483177685375148,3.56,5.4,0.044783602626973444,0.16,1,2.9249625722872086,3.4045841409717283,-2.254007590714483,-1,1.193628313567463
2009-08-01,4.4,0.224285004481049,9.6,0.017902498691920628,6.857835777351147,3.59,4.4,0.016888218028521796,0.16,-1,-0.2949839163141645,-2.900804737975996,-0.22361511755388713,-1,1.1133765068220614
2009-09-01,4.4,0.0625480693495817,9.8,-0.023822778007003675,6.857835777351147,3.4,5.5,-0.0796440630599254,0.15,1,5.771195300121196,-0.8362217124933374,-1.9622783672667108,-1,0.8573476470839392
2009-10-01,4.4,0.0963101185818578,10.0,0.00925375743968547,6.404881290337094,3.39,5.1,0.025576841789649776,0.12,-1,3.6776908431075404,8.503074785491279,-0.4615805204752034,-1,0.22750654882408572
2009-11-01,1.9,0.0707753368767079,9.9,0.007932650860738853,6.857835777351147,3.4,5.5,-0.05448818528406968,0.12,1,12.075341525024143,4.25651551835877,-1.8799460911104175,-1,0.40865074462581585
2009-12-01,1.9,-0.176119816946313,9.9,0.004915665987856376,6.857835777351147,3.59,5.4,-0.06329485037231375,0.12,-1,-7.263988039920516,-0.6905398283912165,3.903886480300246,-1,0.34296578984474024
2010-01-01,1.9,0.34174735701485,9.8,-0.0005289315561612722,6.343620294844888,3.73,5.6,-0.020086758566737344,0.11,-1,-1.4489414166176,-8.667313526020605,2.03665777841901,-1,1.075811079732203
2010-02-01,3.9,0.024920738207648,9.8,0.0024111600692913737,6.857835777351147,3.69,5.3,-0.026433257068155483,0.13,1,3.3103045755259917,8.230070031059423,1.1262507674514592,-1,0.3530676748548345
2010-03-01,3.9,0.4106283536571079,9.9,0.021103940429193446,6.857835777351147,3.73,5.3,0.1256882151634967,0.16,1,-0.3890915955740666,6.378104912378764,0.8808555731288821,-1,0.7049916987506899
2010-04-01,3.9,0.173688491069743,9.9,0.009093872273747635,6.28325691072757,3.85,6.0,0.1022059389093108,0.2,-1,5.740840130445409,5.573324183863748,0.9733780876941791,-1,0.36067879949766013
2010-05-01,3.1,0.0775197354237721,9.6,-0.009237902028849545,6.857835777351147,3.42,6.4,-0.41021571086676223,0.2,-1,3.112139711812486,-15.814231988308364,5.607747358836389,-1,1.3715348211986056
2010-06-01,3.1,-0.0976267084673888,9.4,-0.001189744599620374,6.857835777351147,3.2,6.2,0.08552217343816193,0.18,1,2.1215431205433974,0.48109139963455294,-0.6593035753032878,-1,0.22017112061538668
2010-07-01,3.1,0.0211043057371509,9.4,0.0030210479747701,6.261684413839118,3.01,6.1,-0.07486487896417399,0.18,1,-5.066735763246241,4.139242238326384,-5.3486768688219914,-1,0.3825760337224038
2010-08-01,2.1,0.138066427840807,9.5,0.004868078205372652,6.857835777351147,2.7,6.2,-0.0035398267051240623,0.19,-1,5.469984789466007,-4.633730382572045,2.018995260342588,-1,0.3671349706085847
2010-09-01,2.1,0.0581736230715569,9.5,0.00813352215858321,6.857835777351147,2.65,6.1,0.11699470293916704,0.19,1,4.785062676516746,9.781605044546435,-5.537413325578414,-1,0.28047294845432447
2010-10-01,2.1,0.1245198888476959,9.4,0.011372122534754002,6.317991060008271,2.54,5.9,-0.08557850670578815,0.19,-1,3.8131414055348145,1.0153598654384204,-1.8643238671375104,-1,-0.2692419117037326
